MacAddress,Company
4C:C8:A1,Cisco Meraki
C4:55:A6,Cadac Holdings Ltd
A8:1B:5D,Foxtel Management Pty Ltd
9C:4E:8E,ALT Systems Ltd
8C:1F:64:36:9,Orbital Astronautics Ltd
64:62:66:1,Annapurna labs
E8:3F:67,Huawei Device Co.
00:50:C2:DC:D,dilitronics GmbH
10:54:D2:D,Sun wealth technology corporation limited
88:63:DF,Apple
68:77:DA,zte corporation
D4:BA:BA:4,Beijing Yuanxin Junsheng Technology Co.
00:18:DB,EPL Technology Ltd
00:50:C2:EE:A,Positioneering Limited
3A:0E:75,KEVCOM LLC
2C:D0:2D,Cisco Systems
90:7A:28,Beijing Morncloud Information And Technology Co. Ltd.
8C:1F:64:73:8,ssolgrid
70:B3:D5:73:4,MANSION INDUSTRY CO.
10:52:BD,HUAWEI TECHNOLOGIES CO.
E4:C1:F1,SHENZHEN SPOTMAU INFORMATION TECHNOLIGY CO.
98:8F:E0:B,Dongguan Synst Electronics Co.
28:64:B0,Huawei Device Co.
50:4F:94,Loxone Electronics GmbH
C8:85:50,Apple
00:0E:18,MyA Technology
A8:D8:61,ITEL MOBILE LIMITED
08:00:46,Sony Corporation
00:50:C2:64:B,MangoDSP
8C:1F:64:86:6,Unitron Systems b.v.
B8:6C:E8,Samsung Electronics Co.
00:12:3A,Posystech Inc.
8C:1F:64:6A:3,Becton Dickinson
04:5F:A7,Shenzhen Yichen Technology Development Co.
C4:95:4D:8,Xinjiang Golden Calf Energy IOT Technology Co.
F0:CB:A1,Apple
58:23:BC:2,Great Wall Power Supply Technology Co.
8C:1F:64:0B:0,Bunka Shutter Co.
70:B3:D5:6F:C,MI Inc.
00:1F:32,Nintendo Co.
DC:9B:95,Phyplus Technology (Shanghai) Co.
70:B3:D5:ED:5,hangzhou battle link technology Co.
70:B3:D5:5A:4,MB connect line GmbH Fernwartungssysteme
F4:6D:04,ASUSTek COMPUTER INC.
04:C1:D8,Huawei Device Co.
00:16:05,YORKVILLE SOUND INC.
54:C8:0F,TP-LINK TECHNOLOGIES CO.
00:50:C2:BC:3,Phytec Messtechnik GmbH
00:21:E7,Informatics Services Corporation
C4:35:D9,Apple
70:B3:D5:35:F,Aplex Technology Inc.
00:8D:DA,Link One Co.
F0:B0:22,TOHO Electronics INC.
00:03:94,Connect One
28:CD:9C,Shenzhen Dynamax Software Development Co.
00:80:F6,SYNERGY MICROSYSTEMS
9C:79:E3,Apple
74:1A:E0:1,Socionext Inc.
10:5F:D4,Tendyron Corporation
70:B3:D5:72:4,Quan International Co.
8C:1F:64:84:C,AvMap srlu
8C:1F:64:C5:4,First Mode
00:C8:4E,Hewlett Packard Enterprise
00:50:C2:41:5,SensoTech GmbH
00:00:19,APPLIED DYNAMICS INTERNATIONAL
00:50:C2:55:0,LJU Automatisierungstechnik GmbH
00:1B:3A,SIMS Corp.
40:D8:55:01:4,Toni Studio
00:50:C2:DD:3,RohdeSchwarz Topex SA
1C:5F:2B,D-Link International
8C:1F:64:D0:E,Labforge Inc.
00:0D:BD,Cisco Systems
DC:1A:C5,vivo Mobile Communication Co.
04:EE:EE,Laplace System Co.
00:50:C2:4B:8,Shenzhen Hongdian Technologies.
64:9A:63,Ring LLC
D8:29:86,Best Wish Technology LTD
00:18:23,Delta Electronics
00:21:1B,Cisco Systems
C8:45:44,Asia Pacific CIS (Wuxi) Co
28:D5:76,Premier Wireless
00:50:C2:E9:6,PROYECSON S.A.
E0:4B:A6,HUAWEI TECHNOLOGIES CO.
AC:EF:92:D,Robotic Assistance Devices Residential Inc
00:50:C2:7C:F,Emitech Corporation
00:50:C2:B6:6,8185
38:1B:9E,Qingdao IntelligentPrecise Electronics Co.
D4:7C:44:D,Huaqin Telecom Technology Co.
70:B3:D5:10:3,HANYOUNG NUX CO.
10:65:A3,Panamax LLC
98:80:BB:D,Wyebot
00:50:C2:5D:F,Gnutek Ltd.
68:B1:C9,IYO
00:07:97,Netpower Co.
74:10:E0,Broadcom Limited
00:0D:72,2Wire Inc
00:1B:73,DTL Broadcast Ltd
24:EF:B4,Shanghai Neardi Technologies Co. Ltd.
00:1E:B1,Cryptsoft Pty Ltd
64:03:7F,Samsung Electronics Co.
D0:16:F0:0,Shenzhen Lesingle Technology CO.
00:50:C2:20:0,Whittier Mailing Products
00:08:96,Printronix
74:30:9D,Infinix mobility limited
00:05:4F,Garmin International
10:35:97,Qorvo Utrecht B.V.
8C:51:05,Shenzhen ireadygo Information Technology CO.
2C:16:BD:3,Saft AB
B0:B2:DC,Zyxel Communications Corporation
00:50:C2:12:3,Seranoa Networks
F4:12:FA,Espressif Inc.
00:03:F3,Dazzle Multimedia
5C:16:7D,HUAWEI TECHNOLOGIES CO.
3C:31:78,Qolsys Inc.
4C:A0:D4,Telink Semiconductor (Shanghai) Co.
64:7C:34,Ubee Interactive Co.
00:C0:59,DENSO CORPORATION
00:06:04,Track Communications
74:4D:BD,Espressif Inc.
70:B3:D5:A9:4,ETA Technology Pvt Ltd
D8:B0:61,SHENZHEN WENXUN TECHNOLOGY CO.
70:B3:D5:BA:7,Digital Yacht Ltd
84:90:0A,Arcadyan Corporation
00:50:C2:2D:C,Wiener
8C:1F:64:AC:3,WAVES SYSTEM
04:34:C3,Qingdao Goertek  Horizons Tecnology  Co.
70:B3:D5:23:5,CAMEON S.A.
B8:04:15,Bayan Audio
00:06:C5,INNOVI Technologies Limited
FC:38:76,Forum Communication Systems
98:02:D8,IEEE Registration Authority
00:90:58,Ultra Electronics Command  Control Systems
F0:9E:9E,Espressif Inc.
34:DE:1A,Intel Corporate
84:9A:40,Hangzhou Hikvision Digital Technology Co.
3C:24:F0:1,Abrites Ltd.
9C:05:91,Mellanox Technologies
20:0A:0D:0,halstrup-walcher GmbH
98:06:3A,Home Control Singapore Pte Ltd
00:07:7B,Millimetrix Broadband Networks
5A:18:FF,FiRa Consortium
70:B3:D5:88:7,Entec Solar S.L.
00:15:33,NADAM.CO.
00:90:03,APLIO
00:90:49,ENTRIDIA CORPORATION
8C:1F:64:3F:F,UISEE(SHANGHAI) AUTOMOTIVE TECHNOLOGIES LTD.
78:75:3E,Apple
98:5F:D3,Microsoft Corporation
00:09:A2,Interface Co.
88:6E:DD,Micronet union Technology(Chengdu)Co.
00:17:98,Azonic Technology Co.
48:55:5C,Wu Qi Technologies
B8:D4:C3,HUAWEI TECHNOLOGIES CO.
48:34:3D,IEP GmbH
00:A0:16,MICROPOLIS CORP.
70:54:F5,HUAWEI TECHNOLOGIES CO.
00:50:C2:6B:0,Smart Key International Limited
DC:77:94,Huawei Device Co.
8C:1F:64:24:D,XIAN JIAODA KAIDA NEW TECHNOLOGY CO.LTD
14:D4:FE,ARRIS Group
00:0F:44,Tivella Inc.
8C:1F:64:61:6,DEUTA Werke GmbH
70:B3:D5:77:1,Apator Miitors ApS
EC:74:CD:5,Standard Backhaul Communications
00:40:98,DRESSLER GMBH  CO.
48:A9:1C,Apple
70:B3:D5:14:E,Innosonix GmbH
04:4F:8B,Adapteva
F8:45:AD,Konka Group Co.
00:90:79,ClearOne
70:B3:D5:5E:9,Zehetner-Elektronik GmbH
70:B3:D5:0F:8,Special Services Group
00:10:5B,NET INSIGHT AB
70:B3:D5:05:1,JT
58:EC:E1,Newport Corporation
EC:74:CD:7,KON??AR - Electrical Engineering Institute Ltd.
8C:1F:64:4E:4,Nuvation Energy
50:32:75,Samsung Electronics Co.
70:B3:D5:C3:7,Keycom Corp.
00:50:C2:EF:7,Amstelland Electronic BV
24:DE:EB,HUAWEI TECHNOLOGIES CO.
CC:DD:58,Robert Bosch GmbH
00:FA:B6,Kontakt Micro-Location Sp z o.o.
88:FD:15,LINEEYE CO.
00:03:07,Secure Works
00:1A:AD,ARRIS Group
D0:15:BB,IEEE Registration Authority
58:60:D8,ARRIS Group
98:FC:84:8,Guangdong DE at science and technology co.
00:18:70,E28 Shanghai Limited
C4:CC:37:E,Joby Aviation
00:18:FA,Yushin Precision Equipment Co.
A4:D1:8F,Shenzhen Skyee Optical Fiber Communication Technology Ltd. 
88:12:4E,Qualcomm Inc.
20:98:D8,Shenzhen Yingdakang Technology CO.
00:30:99,BOENIG UND KALLENBACH OHG
00:21:70,Dell Inc.
30:3D:51:B,Labman Automation
8C:1F:64:E9:8,Luxshare Electronic Technology (Kunshan) LTD
00:23:05,Cisco Systems
00:50:C2:5B:8,WestfaliaSurge GmbH
1C:6A:1B,Ubiquiti Inc
70:B3:D5:18:0,LHA Systems (Pty) Ltd
78:07:8F,HUAWEI TECHNOLOGIES CO.
70:B3:D5:1C:A,inomatic GmbH
00:50:C2:63:A,3DSP Corporation
38:94:96,Samsung Electronics Co.
54:3B:30,duagon AG
BC:BD:9E,ITEL MOBILE LIMITED
F8:0D:F0,zte corporation
00:50:C2:A3:9,Industrial Data Products Ltd
00:0F:7A,BeiJing NuQX Technology CO.
94:BD:BE,TPV Display Technology (Xiamen) Co.
8C:1F:64:97:0,Potter Electric Signal Co. LLC
B8:D8:12:F,IEEE Registration Authority
00:10:D4,STORAGE COMPUTER CORPORATION
30:FC:68,TP-LINK TECHNOLOGIES CO.
44:32:2A,Avaya Inc
70:B3:D5:C4:2,CRDE
40:D8:55:07:9,DelfiSolutions AS
70:8B:CD,ASUSTek COMPUTER INC.
8C:1F:64:DC:8,DWDM.RU LLC
7C:A4:49,Xiaomi Communications Co Ltd
40:D8:55:03:F,UniSVR Global Information Technology Corp.
E8:BB:3D,Sino Prime-Tech Limited
00:00:A2,Bay Networks
50:8A:42,Uptmate Technology Co.
00:11:B4,Westermo Network Technologies AB
C8:FF:BF:9,Shandong Wanshuo Optoelectronic Equipment Co.
28:36:F0,Huawei Device Co.
A8:A5:E2,MSF-Vathauer Antriebstechnik GmbH  Co KG 
00:30:88,Ericsson
40:D8:55:07:F,Wheatstone Corporation
00:08:C0,ASA SYSTEMS
00:50:C2:50:2,Criterion Systems Limited
08:B4:CF,Abicom International
38:01:18,ULVAC
00:50:C2:B0:4,Ubiquiti Networks Inc.
70:B3:D5:CC:C,AEC s.r.l.
58:41:46,Guangzhou Shiyuan Electronic Technology Company Limited
00:50:C2:F0:5,ESI Ventures
70:B3:D5:78:0,NIDEC LEROY-SOMER
7C:70:BC:3,FLEXIM GmbH
28:B7:7C:B,Vehant Technologies Pvt Ltd.
4C:93:A6:C,Wuhan Maiwe communication Co.
8C:A6:82:9,Barkodes Bilgisayar Sistemleri Bilgi Iletisim ve Y
00:06:29,IBM Corp
88:23:64,Watchnet DVR Inc
58:55:CA,Apple
FC:7D:6C,HYESUNG TECHWIN Co.
00:C1:4F,DDL Co
60:E3:27,TP-LINK TECHNOLOGIES CO.
44:D4:54,Sagemcom Broadband SAS
40:D8:55:0B:7,ACD Elektronik GmbH
DC:E0:26,Patrol Tag
38:28:35,zte corporation
CC:22:37:1,Terma Sp. z o.o.
9C:E5:49:6,shenzhen Huaxufeng Technology Development Co.
10:54:03,INTARSO GmbH
70:B3:D5:CD:6,VideoRay LLC
A0:19:B2:1,El Sewedy Electrometer Egypt S.A.E.
8C:1F:64:38:A,All Points Broadband
8C:1F:64:B3:B,Sicon srl
00:D0:2D,Resideo
BC:23:92,BYD Precision Manufacture Company Ltd.
F4:69:D5:D,Nantong ZYDZ Electronic.
00:50:C2:79:2,SMARTRO Co.
94:10:42,Fanox Electronic S.L.
9C:74:1A,HUAWEI TECHNOLOGIES CO.
28:AD:18,Hui Zhou Gaoshengda Technology Co.
6C:E0:B0,SOUND4
E0:B6:F5:2, Shanghai- British Information Technology Co.
90:83:4B,BEIJING YUNYI TIMES TECHNOLOGY CO
00:50:C2:0B:2,R F Micro Devices
00:20:C4,INET
C4:95:4D:2,Shen??Zhen??Euse??Technology??Co.
8A:C7:2E,Roku
00:80:9C,LUXCOM
00:C0:6A,ZAHNER-ELEKTRIK GMBH  CO. KG
00:90:4B,Gemtek Technology Co.
00:60:A2,NIHON UNISYS LIMITED CO.
00:02:BA,Cisco Systems
00:0C:2D,FullWave Technology Co.
00:17:7A,ASSA ABLOY AB
70:B3:D5:86:5,Insitu
70:B3:D5:15:0,YUYAMA MFG Co.
6C:D6:8A,LG Electronics (Mobile Communications)
58:AE:F1,Fiberhome Telecommunication Technologies Co.
70:B3:D5:76:E,Grupo Epelsa S.L.
14:8A:70,ADS GmbH
C0:49:43,zte corporation
18:34:AF,Kaonmedia CO.
00:05:E5,Renishaw PLC
00:50:C2:B0:C,SMARTB TECHNOLOGIES
00:50:C2:DE:B,Ruwisch  Kollegen GmbH
00:00:CD,Allied Telesis Labs Ltd
30:57:8E,eero inc.
00:D0:23,INFORTREND TECHNOLOGY
64:A7:DD,Avaya Inc
88:90:8D,Cisco Systems
00:09:1E,Firstech Technology Corp.
00:05:51,F  S Elektronik Systeme GmbH
EC:63:D7,Intel Corporate
78:A5:DD,Shenzhen Smarteye Digital Electronics Co.
E4:1F:E9,Dunkermotoren GmbH
70:B3:D5:08:7,Tempus Fugit Consoles bvba
0C:E7:25,Microsoft Corporation
DC:AC:6F,Everytale Inc
70:2C:09,Nintendo Co.
8C:1F:64:58:C,Ear Micro LLC
70:07:77,OnTarget Technologies
70:B3:D5:17:0,Mutelcor GmbH
50:0B:26,HUAWEI TECHNOLOGIES CO.
3C:10:E6,PHAZR Inc.
8C:1F:64:56:B,Avida
00:11:D0,Tandberg Data ASA
8C:1F:64:06:6,Siemens Energy Global GmbH  Co. KG
00:03:04,Pacific Broadband Communications
BC:F4:5F,zte corporation
8C:1F:64:4E:C,XOR UK Corporation Limited
E4:57:A8,Stuart Manufacturing
90:90:60,RSI VIDEO TECHNOLOGIES
00:50:C2:B3:9,siXis
50:EB:71,Intel Corporate
88:66:5A,Apple
00:15:2C,Cisco Systems
84:7A:88,HTC Corporation
00:0A:76,Beida Jade Bird Huaguang Technology Co.
70:B3:D5:E2:E,Merz s.r.o.
2C:36:A0,Capisco Limited
F4:1E:26,Simon-Kaloi Engineering
08:00:7A,INDATA
E4:A6:34,Universal Electronics
70:B3:D5:C4:D,RADA Electronics Industries Ltd.
00:12:34,Camille Bauer
00:1D:18,Power Innovation GmbH
8C:1F:64:8E:B,Numa Products LLC
68:F3:8E,Juniper Networks
70:B3:D5:36:D,Cyberteam Sp z o o
F4:15:FD,Shanghai Pateo Electronic Equipment Manufacturing Co.
D0:9C:AE,vivo Mobile Communication Co.
2A:15:97,COTSWORKS
70:B3:D5:1F:5,Martec S.p.A.
F8:97:A9,Ericsson AB
50:CC:F8,SAMSUNG ELECTRO MECHANICS CO.
58:96:30,Technicolor CH USA Inc.
84:5D:D7,Shenzhen Netcom Electronics Co.
8C:1F:64:DE:6,IHI Inspection  Instrumentation Co.
00:06:5D,Heidelberg Web Systems
00:1F:5E,Dyna Technology Co.
10:DC:B6:E,Shenzhen Sunwoda intelligent hardware Co.
18:99:F5,Sichuan Changhong Electric Ltd.
DC:44:27:3,General Microsystems Sdn Bhd
14:04:67,SNK Technologies Co.
00:50:C2:3C:2,Casabyte Inc.
18:51:11,Universal Electronics
00:22:45,Leine  Linde AB
00:15:ED,Fulcrum Microsystems
70:06:AC,Eastcompeace Technology Co.
CC:9E:A2,Amazon Technologies Inc.
E0:2D:F0,ALPSALPINE CO
8C:1F:64:E5:8,HEITEC AG
00:D0:E2,MRT MICRO
70:B3:D5:30:B,Ash Technologies
34:4D:EA,zte corporation
40:D8:55:13:1,EMAC
74:E6:0F,TECNO MOBILE LIMITED
E0:DC:A0,Siemens Industrial Automation Products Ltd Chengdu
70:B3:D5:FE:A,Heng Dian Technology Co.
60:6C:66,Intel Corporate
70:B3:D5:E6:3,Potomac Electric Corporation
80:E8:6F,Cisco Systems
8C:1F:64:8D:6,ADC Global Technology Sdn Bhd
00:0E:AC,MINTRON ENTERPRISE CO.
00:50:FD,VISIONCOMM CO.
30:1F:9A:E,Shenzhen Fengliyuan Energy Conservating Technology Co. Ltd
00:26:C8,System Sensor
70:B3:D5:CD:B,Wuhan Xingtuxinke ELectronic Co.
00:00:13,CAMEX
C8:9F:1D,SHENZHEN COMMUNICATION TECHNOLOGIES CO.
74:EE:2A,SHENZHEN BILIAN ELECTRONIC CO.???LTD
B8:B7:DB,GOIP Global Services Pvt. Ltd.
A4:E8:A3,Fujian Newland Auto-ID Tech Co.
70:B3:D5:0D:4,Guangzhou Male Industrial Animation Technology Co.
68:F0:D0,SkyBell Technologies Inc.
14:33:5C,Espressif Inc.
CC:7D:5B,Telink Semiconductor (Shanghai) Co.
8C:EA:1B,Edgecore Networks Corporation
54:A9:C8,Home Control Singapore Pte Ltd
00:14:D4,K Technology Corporation
00:03:8B,PLUS-ONE IT
54:EF:FE,Fullpower Technologies
70:B3:D5:4F:D,ENLESS WIRELESS
1C:6E:4C,Logistic Service  Engineering Co.
08:63:32:6,OVT India pvt Ltd 
B8:19:04,Nokia Shanghai Bell Co.
D8:80:83,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.
70:B3:D5:77:8,Lumacron Technology Ltd.
BC:44:34,Shenzhen TINNO Mobile Technology Corp.
00:50:C2:4B:5,Valley Tecnologia
A0:3C:31,Shenzhen Belon Technology CO.
28:26:A6,PBR electronics GmbH
8C:B0:E9,Samsung Electronics.
00:16:E9,Tiba Medical Inc
00:17:30,Automation Electronics
00:50:C2:AA:9,SAN GIORGIO S.E.I.N. srl
70:B3:D5:BA:D,Technik  Design GmbH
00:50:C2:FD:C,QUERCUS TECHNOLOGIES
AC:56:2C,LAVA INTERNATIONAL(H.K) LIMITED
8C:1F:64:45:A,Inspur Digital Enterprise Technology Co.
80:B7:45,The Silk Technologies ILC LTD
84:3C:99,zte corporation
B0:38:E2,Wanan Hongsheng Electronic Co.Ltd
FC:45:C3,Texas Instruments
50:72:4D,BEG Brueck Electronic GmbH
00:05:A9,Princeton Networks
AC:C6:98,Kohzu Precision Co.
00:22:9E,Social Aid Research Co.
B4:DF:3B,Chromlech
08:F8:0D:B,Vont Innovations
00:01:E1,Kinpo Electronics
00:12:81,March Networks S.p.A.
70:70:8B,Cisco Systems
80:5B:65,LG Innotek
10:DC:B6:5,Milesight Taiwan
8C:1F:64:41:9,Naval Group
78:C2:C0:9,SES
48:0B:B2:1,BAJA ELECTRONICS TECHNOLOGY LIMITED
D4:F5:EF,Hewlett Packard Enterprise
8C:1F:64:0A:5,Gomero Nordic AB
24:DA:33,HUAWEI TECHNOLOGIES CO.
00:0E:C8,Zoran Corporation
48:A7:4E,zte corporation
9C:43:1E:9,CONTINENT Co. Ltd
1C:C1:DE,Hewlett Packard
00:A0:23,APPLIED CREATIVE TECHNOLOGY
2C:48:81,vivo Mobile Communication Co.
00:A0:26,TELDAT
E0:62:34,Texas Instruments
00:15:6B,Perfisans Networks Corp.
10:09:F9,Amazon Technologies Inc.
94:0E:6B,HUAWEI TECHNOLOGIES CO.
00:10:75,Segate Technology LLC
48:02:86,Realme Chongqing Mobile Telecommunications Corp.
8C:1F:64:22:4,PHB Eletronica Ltda.
20:15:DE,Samsung Electronics Co.
00:04:95,Tejas Networks India Limited
AC:3A:67,Cisco Systems
54:86:BC,Cisco Systems
A4:DC:BE,HUAWEI TECHNOLOGIES CO.
00:1B:7F,TMN Technologies Telecomunicacoes Ltda
D8:FE:E3,D-Link International
F8:E9:4E,Apple
70:B3:D5:8F:2,Rimota Limited
00:50:C2:2D:B,AutoTOOLS group Co. Ltd.
00:90:F4,LIGHTNING INSTRUMENTATION
08:00:04,CROMEMCO INCORPORATED
6C:41:6A,Cisco Systems
40:30:04,Apple
00:A0:10,SYSLOGIC DATENTECHNIK AG
78:CA:83:D,Hubei Boyuan Zhijia Network Media Co. Ltd.
00:1B:C5:06:9,Datasat Digital Entertainment
8C:1F:64:72:0,Hangzhou Huasu Technology CO.
00:00:5F,Sumitomo Electric Industries
78:20:79,ID Tech
00:1D:53,SO Electronics (Malaysia) Sdn. Bhd.
7C:05:07,PEGATRON CORPORATION
24:C6:13,Samsung Electronics Co.
D0:15:BB:C,Shenzhen Waystar Communication Technology Co. Ltd.
00:18:4C,Bogen Communications
00:1A:C8,ISL (Instrumentation Scientifique de Laboratoire)
84:A9:38,LCFC(HeFei) Electronics Technology co.
E8:61:BE,Melec Inc.
70:B3:D5:3D:5,oxynet Solutions
8C:1F:64:41:E,Linxpeed Limited
00:25:BD,Italdata Ingegneria dellIdea S.p.A.
00:25:89,Hills Industries Limited
00:25:90,Super Micro Computer
00:1B:AD,iControl Incorporated
C4:F7:C1,Apple
70:B3:D5:53:7,Biennebi s.r.l.
00:24:B9,Wuhan Higheasy Electronic Technology Development Co.Ltd
48:05:60,Meta Platforms
00:0C:87,AMD
E0:5A:9F:D,Mountz
00:50:C2:B5:9,SLICAN sp. z o.o.
A4:30:7A,Samsung Electronics Co.
6C:4A:39,BITA
40:D8:55:16:8,OPASCA Systems GmbH
00:04:17,ELAU AG
8C:14:7D:6,Shenzhen Meidou Technology Co
80:2F:DE,Zurich Instruments AG
00:05:C3,Pacific Instruments
24:B0:A9,Shanghai Mobiletek Communication Ltd.
00:25:E3,Hanshinit Inc.
00:50:C2:A5:3,Quality  Design
8C:1F:64:90:C,Cool Air Incorporated
00:50:09,PHILIPS BROADBAND NETWORKS
A8:61:DF,China Mobile Group Device Co.
80:45:DD,Intel Corporate
70:B3:D5:82:D,Elektronik Art S.C.
70:B3:D5:54:4,Silicon Safe Ltd
24:69:3E,innodisk Corporation
8C:1F:64:76:3,Anduril Imaging
58:23:9B,Fiberhome Telecommunication Technologies Co.
D8:97:BA,PEGATRON CORPORATION
48:5E:0E:1,Dongguan YEHUO Technology Co.
C8:F5:D6:8,Yarward Electronics  Co.
20:BB:BC,Hangzhou Ezviz Software Co.
00:50:C2:DF:0,Koncar Electrical Engineering Institute
00:24:8C,ASUSTek COMPUTER INC.
00:50:C2:A8:5,JOYSYSTEM
8C:1F:64:D3:C,KIB Energo LLC
E4:95:6E:D,Shanghai Tieda Telecommunications Equipment Co.
70:B3:D5:94:1,Triax AS
00:50:C2:18:C,Technodrive srl
00:50:C2:B0:E,KYAB Lulea AB
98:59:49,LUXOTTICA GROUP S.P.A.
00:03:F8,SanCastle Technologies
B0:D2:F5,Vello Systems
00:1B:11,D-Link Corporation
00:00:F2,SPIDER COMMUNICATIONS
70:B3:D5:44:E,Solace Systems Inc.
3C:E6:24,LG Display 
70:B3:D5:77:6,Power Ltd.
00:0F:6C,ADDI-DATA GmbH
84:8B:CD:2,CCX Technologies Inc.
70:B3:D5:2F:0,Clock-O-Matic
E8:04:62,Cisco Systems
8C:1F:64:09:D,Flextronics International Kft
00:14:56,Edge Products
70:B3:D5:4C:2,hera Laborsysteme GmbH
30:43:D7:2,Apollo Infoways Private Limited
F0:F6:1C,Apple
00:1E:5D,Holosys d.o.o.
70:B3:D5:7B:1,Panamera
74:C1:7E,LG Electronics
78:DC:87,HUAWEI TECHNOLOGIES CO.
70:B3:D5:4C:3,EA Elektroautomatik GmbH  Co. KG
3C:53:D7,CEDES AG
A4:15:66,WEIFANG GOERTEK ELECTRONICS CO.
10:9A:B9,Tosibox Oy
34:62:88,Cisco Systems
B0:B5:E8,Ruroc LTD
C8:AA:CC,Private
70:B3:D5:EE:7,BLUE-SOLUTIONS CANADA INC.
00:04:F7,Omega Band
00:1F:FC,RicciusSohn GmbH
7C:70:BC:0,Shanghai magcomm communication technology co ltd
3A:76:5D,NewCoSemi(Beijing) Technology Co.
94:05:BB:D,Sunthink ST Development Co.
E8:88:43,Xiaomi Communications Co Ltd
00:0B:37,MANUFACTURE DES MONTRES ROLEX SA
2C:7A:F4:8,Xian PESCO Electronic Technology Co.
48:88:CA,Motorola (Wuhan) Mobility Technologies Communication Co.
CC:C2:61:8,RoomMate AS
58:48:22,Sony Mobile Communications Inc
00:50:C2:16:3,Computerwise
00:50:C2:6D:9,Ajeco Oy
64:F5:4E,EM Microelectronic
8C:C1:21,Panasonic Corporation AVC Networks Company
00:12:C5,V-Show  Technology (China) Co.
A0:12:DB,TABUCHI ELECTRIC CO.
58:95:D8:5,elgris UG
A8:3E:D3,HUAWEI TECHNOLOGIES CO.
70:B3:D5:48:B,TATTILE SRL
EC:01:E2,FOXCONN INTERCONNECT TECHNOLOGY
04:BD:88,Aruba
00:D0:35,BEHAVIOR TECH. COMPUTER CORP.
00:25:B6,Telecom FM
BC:F7:30,Samsung Electronics Co.
00:1D:86,Shinwa Industries(China) Ltd.
00:A0:28,CONNER PERIPHERALS
70:B3:D5:74:B,Code Blue Corporation
FC:01:7C,Hon Hai Precision Ind. Co.
00:22:96,LinoWave Corporation
00:50:7D,IFP
38:20:56,Cisco Systems
00:24:63,Phybridge Inc
00:09:E4,K Tech Infosystem Inc.
00:1B:74,MiraLink Corporation
70:B3:D5:11:7,SysCom Automationstechnik GmbH
00:00:29,IMC NETWORKS CORP.
30:CB:F8,Samsung Electronics Co.
00:09:08,VTech Technology Corp.
64:98:29,Integrated Device Technology (Malaysia) Sdn. Bhd.
74:AE:76,iNovo Broadband
FC:4D:D4,Universal Global Scientific Industrial Co.
A4:0E:2B,Facebook Inc
70:F9:6D,Hangzhou H3C Technologies Co.
00:13:56,FLIR Radiation Inc
70:B3:D5:26:F,COMPAL ELECTRONICS
58:50:E6,Best Buy Corporation
70:B3:D5:91:F,JSC InformInvestGroup
70:FD:88,Nanjing Jiahao Technology Co.
78:BC:1A,Cisco Systems
80:D0:65,CKS Corporation
00:05:7F,Acqis Technology
00:50:C2:85:2,eInfochips Ltd.
34:CF:B5,Robotic d.o.o.
70:B3:D5:C0:0,BESO sp. z o.o.
B0:69:71,DEI Sales
F8:6C:03,Shenzhen Teleone Technology Co.
48:E6:C6:4,Shenzhen ZK Technology CO.
14:22:3B,Google
D8:33:7F,Office FA.com Co.
E8:6C:C7:3,Shenzhen Yibaifen Industrial Co.
00:22:4D,MITAC INTERNATIONAL CORP.
00:0F:C4,NST co.
28:4C:53,Intune Networks
64:33:AA,Mellanox Technologies
00:50:C2:BE:C,DRS Laruel Technologies
00:14:15,Intec Automation inc.
1C:1A:DF,Microsoft Corporation
8C:C8:4B,CHONGQING FUGUI ELECTRONICS CO.
00:50:C2:03:9,Apex Signal Corp
D0:D4:71,MVTECH co.
00:08:BA,Erskine Systems Ltd
8C:1F:64:B5:4,Framatome Inc.
88:0E:85,Shenzhen Boomtech Industrial Corporation
00:1D:DF,Sunitec Enterprise Co.
00:D0:CA,Intrinsyc Software International Inc.
E8:AC:23,HUAWEI TECHNOLOGIES CO.
8C:1F:64:41:D,Aspen Spectra Sdn Bhd
70:B3:D5:CE:D,Advanced Products Corporation Pte Ltd
18:39:9C,Skorpios Technologies
8C:1F:64:D5:E,Integer.pl S.A.
3C:79:2B,Dongguan Auklink TechnologyCo.
00:02:B8,WHI KONSULT AB
00:06:F1,Optillion
4C:DA:38,Texas Instruments
D8:C0:68,Netgenetech.co.
BC:31:98:C,Innoflight
D8:4F:37,Proxis
9C:1C:12,Aruba
00:06:39,Newtec
64:31:35,Apple
00:90:A5,SPECTRA LOGIC
9C:D9:CB,Lesira Manufacturing Pty Ltd
28:7C:DB,Hefei  Toycloud Technology Co.
8C:1F:64:05:4,WATTER
00:50:C2:96:C,Aqua Cooler Pty Ltd
1C:D5:E2,Shenzhen YOUHUA Technology Co.
A0:C5:89,Intel Corporate
8C:1F:64:B9:A,QUERCUS TECHNOLOGIES
68:3B:1E,Countwise LTD
44:F0:9E,Apple
54:7E:1A,Kaon Group Co.
70:B3:D5:DA:F,INNOVATIVE CONCEPTS AND DESIGN LLC
00:1B:16,Celtro Ltd.
C4:98:94:7,Shenzhen C  D Electronics Co.
B0:F3:E9,PATEO CONNECT (Xiamen) Co.
00:50:C2:28:A,Real Time Systems
70:B3:D5:B4:B,Network Customizing Technologies Inc
7C:1D:D9,Xiaomi Communications Co Ltd
