MacAddress,Company
1C:EA:0B,Edgecore Networks Corporation
00:07:74,GuangZhou Thinker Technology Co. Ltd.
70:F0:87,Apple
6C:50:4D,Cisco Systems
70:B3:D5:26:E,HI-TECH SYSTEM Co. Ltd.
00:04:26,Autosys
E0:09:BF,SHENZHEN???TONG BO WEI???TECHNOLOGY Co.
A8:DC:5A,Digital Watchdog
A0:67:BE,Sicon srl
C0:FF:A8,HUAWEI TECHNOLOGIES CO.
8C:0C:A3,Amper
7C:2C:67,Espressif Inc.
00:30:42,DeTeWe-Deutsche Telephonwerke
88:E8:F8,YONG TAI ELECTRONIC (DONGGUAN) LTD.
00:20:7A,WiSE Communications
00:00:51,HOB ELECTRONIC GMBH  CO. KG
2C:C2:53,Apple
70:B3:D5:02:7,Redcap Solutions s.r.o.
00:23:83,InMage Systems Inc
00:0C:73,TELSON ELECTRONICS CO.
00:0C:94,United Electronic Industries
1C:48:CE,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
F4:C7:AA,Marvell Semiconductors
3C:97:7E,IPS Technology Limited
00:06:DD,AT  T Laboratories - Cambridge Ltd
8C:67:94,vivo Mobile Communication Co.
00:10:45,Nortel Networks
08:11:96,Intel Corporate
34:5E:08,Roku
00:24:04,Nokia Danmark AS
BC:DF:E1:0,Shenzhen Galaxy Century Information Technology Co.
00:80:26,NETWORK PRODUCTS CORPORATION
00:15:E3,Dream Technologies Corporation
00:19:9B,Diversified Technical Systems
00:27:90,Cisco Systems
50:3D:E5,Cisco Systems
C0:C6:87,Cisco SPVTG
70:B3:D5:10:F,neQis
8C:1F:64:F0:3,Faust ApS
F0:BC:C9,PFU LIMITED
00:11:DE,EURILOGIC
00:06:A4,INNOWELL Corp.
CC:CC:CC,Silicon Laboratories
D0:69:FF,Fiberhome Telecommunication Technologies Co.
00:50:C2:84:5,VisualSonics Inc.
00:1D:BF,Radiient Technologies
7C:4D:8F,HP Inc.
00:80:EB,COMPCONTROL B.V.
00:20:75,MOTOROLA COMMUNICATION ISRAEL
00:50:C2:53:2,NVE Corporation
B4:63:6F,Nokia Solutions and Networks GmbH  Co. KG
70:B3:D5:2A:0,Airthings
00:14:B1,Axell Wireless Limited
14:3A:9A,Hon Hai Precision Industry Co.
00:01:43,Cisco Systems
20:F4:4F,Nokia
DC:8E:8D,Netis Technology Co.
E8:81:75,zte corporation
40:D8:55:1B:7,TEWS Elektronik GmbH  Co. KG
00:14:0B,FIRST INTERNATIONAL COMPUTER
18:FD:CB,IEEE Registration Authority
CC:4B:FB,Hellberg Safety AB
9C:5C:8D,FIREMAX IND??STRIA E COM??RCIO DE PRODUTOS ELETR??NICOS  LTDA
40:D8:55:1C:C,NKT Photonics AS
EC:74:CD:9,Sound Health Systems
0C:92:4E,Rice Lake Weighing Systems
A0:A1:30,DLI Taiwan Branch office
7C:C2:25,Samsung Electronics Co.
64:9C:81,Qualcomm Inc.
24:15:10:6,SHANDONG KEHUI POWER AUTOMATION CO. LTD.
18:AF:61,Apple
00:D1:1C,ACETEL
10:F0:68,Ruckus Wireless
24:D5:E4,Cisco Systems
18:02:2D,HUAWEI TECHNOLOGIES CO.
E8:8E:60,NSD Corporation
98:AA:FC:A,SENKO Co.
28:0F:C5,Beijing Leadsec Technology Co.
8C:1F:64:52:A,Hiwin Mikrosystem Corp.
A0:6F:AA,LG Innotek
48:C6:63,GTO Access Systems LLC
F8:A2:B4,RHEWA-WAAGENFABRIK August Freudewald GmbH ampCo. KG
08:54:BB,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
70:B0:35,Shenzhen Zowee Technology Co.
24:AC:AC,Polar Electro Oy
B8:9A:2A,Intel Corporate
B0:1F:81:A,Steffens Systems GmbH
00:50:C2:68:7,Access Specialties
54:E6:FC,TP-LINK TECHNOLOGIES CO.
28:A0:6B,Intel Corporate
00:23:A9,Beijing Detianquan Electromechanical Equipment Co.
5C:8D:2D,Shanghai Wellpay Information Technology Co.
00:14:9E,UbONE Co.
00:1A:76,SDT information Technology Co.
20:0C:C8,NETGEAR
C0:BF:AC,Huawei Device Co.
00:11:3C,Micronas GmbH
00:E0:2F,MCNS HOLDINGS
30:4E:1B,Huawei Device Co.
B8:87:A8,Step Ahead Innovations Inc.
04:58:5D:C,Rexon Technology
24:DB:AC,HUAWEI TECHNOLOGIES CO.
B8:7E:40,Huawei Device Co.
08:05:CD,DongGuang EnMai Electronic Product Co.Ltd.
08:ED:02:E,Telstra Corporation Limited
00:C0:F9,Artesyn Embedded Technologies
0C:D2:B5,Binatone Telecommunication Pvt. Ltd
00:A0:10,SYSLOGIC DATENTECHNIK AG
68:96:7B,Apple
7C:70:BC:D,mk-messtechnik GmbH
68:CA:E4,Cisco Systems
88:B8:D0,Dongguan Koppo Electronic Co.
00:20:7E,FINECOM CO.
EC:A7:B1:6,Digital Audio Labs
64:32:16,Weidu Technology (Beijing) Co.
00:1F:74,Eigen Development
00:F4:8D,Liteon Technology Corporation
9C:E5:49:7,ecodata solutions GmbH
00:07:6C,Daehanet
00:18:DE,Intel Corporate
70:76:30,ARRIS Group
70:B3:D5:65:1,Roxford
58:C4:1E,IEEE Registration Authority
00:50:C2:CA:2,The Logical Company
00:C0:D5,Werbeagentur J??rgen Siebert
00:1B:D9,Edgewater Wireless Systems Inc
F8:E3:5F,Sichuan Tianyi Comheart Telecom Co.
70:B3:D5:E0:0,Jeaway CCTV Security Ltd
78:F9:B4,Nokia Solutions and Networks GmbH  Co. KG
C8:3A:35,Tenda Technology Co.
00:10:20,Hand Held Products Inc
00:0E:77,Decru
8C:1F:64:88:A,Longoo Limited
00:02:7F,ask-technologies.com
00:1E:65,Intel Corporate
34:5A:18,Alignment Engine Inc.
18:89:A0,Wuhan Funshion Online Technologies Co.
48:D8:45,Shenzhen Mainuoke Electronics Co.
90:55:DE,Fiberhome Telecommunication Technologies Co.
00:50:C2:CC:A,SANMINA SHENZHEN
60:64:05,Texas Instruments
E4:F0:04,Dell Inc.
1C:B0:44,ASKEY COMPUTER CORP
38:26:CD,ANDTEK
00:1B:D2,ULTRA-X ASIA PACIFIC Inc.
00:E0:C2,NECSY S.p.A.
70:B3:D5:A8:0,EVCO SPA
30:43:D7:9,PK Solutions LLC
70:B3:D5:28:7,Hypex Electronics BV
00:50:C2:DA:3, GD Mission Systems
00:24:8E,Infoware ZRt.
64:82:14,FN-LINK TECHNOLOGY Ltd.
70:B3:D5:B5:9,FutureTechnologyLaboratories INC.
00:24:C1,ARRIS Group
00:40:A3,MICROUNITY SYSTEMS ENGINEERING
74:5D:43,BSH Hausgeraete GmbH
C8:40:29,Fiberhome Telecommunication Technologies Co.
FC:61:98,NEC Personal Products
7C:76:68,HUAWEI TECHNOLOGIES CO.
40:D8:55:14:8,SEIKO TIME SYSTEMS INC.
D8:AD:49,Honor Device Co.
8C:1F:64:63:E,Monnit Corporation
00:17:57,RIX TECHNOLOGY LIMITED
00:12:E8,Fraunhofer IMS
CC:F5:38,3isysnetworks
B8:4C:87:8,Fujian Morefun Electronic Technology Co.
00:50:C2:D9:4,Software Effect Enterprises
90:E1:7B,Apple
70:B3:D5:57:3,GEGA ELECTRONIQUE
70:B3:D5:22:F,Instec
00:0D:61,Giga-Byte Technology Co.
70:B3:D5:FD:6,Visual Fan
04:2B:58,Shenzhen Hanzsung Technology Co.
78:13:05:B,Bithouse Oy
F4:33:1C,Toast
00:05:5B,Charles Industries
4C:2E:B4,Apple
B4:4B:D6:C,Impakt S.A.
C0:B1:01,zte corporation
40:D8:55:15:3,BlinkPipe Ltd
A8:CE:90,CVC
90:FD:9F,Silicon Laboratories
00:60:B8,CORELIS Inc.
70:B3:D5:CB:9,JSC ??SATIS-TL-94??
00:07:22,The Nielsen Company
8C:1F:64:37:4,Accord Communications Ltd
00:50:C2:D5:4,ABtrack s.r.l.
70:B3:D5:5F:9,MB connect line GmbH Fernwartungssysteme
00:1D:10,LightHaus Logic
00:25:B5,Cisco Systems
00:12:25,ARRIS Group
EC:0D:51,Apple
64:12:25,Cisco Systems
80:2A:A8,Ubiquiti Networks Inc.
00:D0:AC,Commscope
58:16:D7,ALPSALPINE CO
70:B3:D5:69:7,Alazar Technologies Inc.
00:BF:61,Samsung Electronics Co.
38:E2:DD,zte corporation
4C:CE:2D,Danlaw Inc
00:50:C2:E9:A,Solace Systems
5C:35:FC,Actiontec Electronics Inc.
00:0C:CD,IEC - TC57
EC:9B:5B,Nokia Corporation
70:B3:D5:0C:2,LOOK EASY INTERNATIONAL LIMITED
84:E3:27,TAILYN TECHNOLOGIES INC
00:15:8B,Park Air Systems Ltd
00:04:39,Rosco Entertainment Technology
18:FD:CB:9,CreyNox GmbH
B8:8E:82,Huawei Device Co.
00:0F:44,Tivella Inc.
D0:37:42,Yulong Computer Telecommunication Scientific (Shenzhen) Co.
A8:AD:3D,Alcatel-Lucent Shanghai Bell Co.
C0:3F:D5,Elitegroup Computer Systems Co.
AC:CF:85,HUAWEI TECHNOLOGIES CO.
0C:49:33,Sichuan Jiuzhou Electronic Technology Co.
DC:09:4C,HUAWEI TECHNOLOGIES CO.
60:E8:5B,Texas Instruments
78:2A:79,Integrated Device Technology (Malaysia) Sdn. Bhd.
00:50:C2:7C:2,DSR Information Technologies Ltd.
34:C8:D6:0,Shenzhen Zhangyue Technology Co.
8C:1F:64:07:1,DORLET SAU
E8:18:63:D,DIGITAL DYNAMICS
8C:1F:64:96:4,Power Electronics Espana
74:85:2A,PEGATRON CORPORATION
F8:79:99,Guangdong Jiuzhi Technology Co.
58:B4:2D,YSTen Technology Co.
34:AB:37,Apple
70:B3:D5:C0:4,Prolan Zrt.
50:DE:19:1,Clear Flow by Antiference
00:1A:27,Ubistar
00:1B:C5:00:7,Energy Aware Technology
F8:F7:D2,Equal Optics
70:B3:D5:B9:C,EDCO Technology 1993 ltd
48:55:5E,Shenzhen Skyworth  Digital  Technology  CO.
00:26:53,DaySequerra Corporation
AC:86:D1:C,MOTUSTECHS(Wuhan)Co.
1C:84:64,FORMOSA WIRELESS COMMUNICATION CORP.
DC:6D:CD,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
00:08:BA,Erskine Systems Ltd
00:23:15,Intel Corporate
CC:7F:76,Cisco Systems
84:B3:86:E,NINGBO XINSUAN TECHNOLOGY CO.
00:50:C2:DC:D,dilitronics GmbH
00:07:99,Tipping Point Technologies
00:12:CB,CSS Inc.
38:1F:26:B,Deutronic Elektronik GmbH
20:35:43,Sagemcom Broadband SAS
00:19:19,ASTEL Inc.
00:07:EE,telco Informationssysteme GmbH
00:50:C2:38:2,Colorado vNet
00:50:C2:9D:8,SAMSUNG HEAVY INDUSTRIES CO.
1C:45:86,Nintendo Co.
00:0E:BB,Everbee Networks
94:88:54,Texas Instruments
78:1D:BA,HUAWEI TECHNOLOGIES CO.
00:18:E8,Hacetron Corporation
8C:2A:85,Amazon Technologies Inc.
00:03:DB,Apogee Electronics Corp.
3C:42:7E:C,Privacy Labs
70:B3:D5:95:B,SRS Group s.r.o.
78:B4:6A,HUAWEI TECHNOLOGIES CO.
9C:06:CF,PLAUD Inc.
70:B3:D5:08:2,Sakura Seiki Co.
80:97:33, Shenzhen Elebao Technology Co.
3C:EA:FB,NSE AG
00:E5:F1,BUFFALO.INC
D4:84:D0,Shanghai Xiaodu Technology Limited
8C:AE:49:8,LLC Taipit - Measuring Equipment
50:0B:91:C,Diamond Traffic Products
6C:3A:84,Shenzhen Aero-Startech. Co.Ltd
70:B3:D5:D1:E,Houston Radar LLC
70:B3:D5:33:2,InnoSenT
2C:70:4F,zte corporation
00:50:C2:BB:B,GHL Systems Berhad
00:90:55,PARKER HANNIFIN CORPORATION COMPUMOTOR DIVISION
00:24:89,Vodafone Omnitel N.V.
40:D8:55:19:D,EMAC
34:E9:FE,Metis Co.
70:B3:D5:28:F,Overline Systems
70:B3:D5:AA:E,Nuviz Oy
4C:C4:52,Shang Hai Tyd. Electon Technology Ltd.
00:1F:8E,Metris USA Inc.
8A:34:BC,Fiberworks AS
00:50:C2:BA:B,iDeal Teknoloji Bilisim Cozumleri A.S.
50:20:6B,Emerson Climate Technologies Transportation Solutions
5C:6A:EC:3,Shanghai Yunsilicon Technology Co.
8C:1F:64:6A:D,Potter Electric Signal Company
30:E3:96,Huawei Device Co.
00:80:03,HYTEC ELECTRONICS LTD.
00:D8:A2,Huawei Device Co.
00:05:95,Alesis Corporation
00:1C:80,New Business DivisionRhea-Information CO.
00:50:C2:56:F,GMA
88:D0:39,TCL Technoly Electronics(Huizhou).
94:FE:F4,Sagemcom Broadband SAS
00:03:A3,MAVIX
D4:53:47,Merytronic 2012
08:57:FB,Amazon Technologies Inc.
60:DC:81,AltoBeam Inc.
00:50:C2:11:F,CSS Industrie Computer GmbH
70:1F:53,Cisco Systems
48:9E:CB,Hewlett Packard Enterprise
BC:A0:80,Samsung Electronics Co.
00:05:2E,Cinta Networks
10:E8:A7,Wistron Neweb Corporation
34:6B:5B,New H3C Technologies Co.
00:1B:C5:09:5,PREVAC sp. z o.o.
70:B3:D5:F6:A,Guan Show Technologe Co.
60:A4:34:6,Lechpol Electronics Leszek Sp.k.
B4:F8:1E,Kinova
98:A9:42,Guangzhou Tozed Kangwei Intelligent Technology Co.
1C:FD:08:5,Beijing Hengxin Rainbow Information Technology Co.
34:46:63:1,Chain Reaction Ltd
50:62:55:7,AVTECH Software
50:0B:91:4,Sinope technologies Inc
98:C8:45,PacketAccess
00:06:D8,Maple Optical Systems
00:16:0B,TVWorks LLC
5C:85:7E:E,Guoyi Liangzi (Hefei) Technology Co.
EC:A7:B1,IEEE Registration Authority
00:50:C2:2A:F,CSA  Computer  Antriebstechnik GmbH
00:1A:EB,Allied Telesis RD Center K.K.
40:D8:55:0E:6,Kyoritsu Electric Corp.
C4:4E:1F,BlueN
5C:91:FD,Jaewoncnc
9C:F0:29,Integrated Device Technology (Malaysia) Sdn. Bhd.
24:86:25:8,Ningbo Sigmatek Automation Co.
70:0B:C0,Dewav Technology Company
00:1C:50,TCL Technoly Electronics (Huizhou) Co.
70:B3:D5:75:3,HCH. K??ndig  CIE. AG
DC:08:0F,Apple
18:70:3B,Huawei Device Co.
BC:31:98:6,ntc mekhanotronnika
00:23:53,F E T Elettronica snc
38:F7:CD:E,APT MOBILE SATCOM LIMITED
5C:EE:79,Global Digitech Co LTD
00:50:C2:A8:0,ard sa
00:50:C2:EE:8,Kamacho Scale Co.
00:07:51,m-u-t AG
2C:5A:05,Nokia Corporation
C0:88:6D,Securosys SA
F0:F0:02,Hon Hai Precision Ind. Co.
1C:C3:EB,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
00:A0:C3,UNICOMPUTER GMBH
7C:6A:60,China Mobile Group Device Co.
44:70:98,MING HONG TECHNOLOGY (SHEN ZHEN) LIMITED
74:E1:4A:6,Emerging Technology (Holdings) Ltd.
6C:F7:12,Nokia Solutions and Networks GmbH  Co. KG
00:23:6A,SmartRG Inc
8C:1F:64:25:1,Watchdog Systems
F0:C8:B5,HUAWEI TECHNOLOGIES CO.
6C:93:08:3,LightnTec GmbH
44:D2:67,Snorble
70:B3:D5:AA:A,Xemex NV
F8:B5:68:6,Package Guard
84:16:0C,Broadcom Limited
70:B3:D5:AE:7,E-T-A Elektrotechnische Apparate GmbH
70:B3:D5:93:6,FARO TECHNOLOGIES
5C:F8:A1,Murata Manufacturing Co.
60:C5:AD,Samsung Electronics Co.
D0:39:72,Texas Instruments
08:00:65,GENRAD INC.
00:14:6F,Kohler Co
00:07:8D,NetEngines Ltd.
60:8C:2B,Hanson Technology
00:06:9A,e  Tel
C0:D6:0A,Texas Instruments
00:50:C2:BB:9,Toptech Systems
70:B3:D5:BB:1,Lumiplan Duhamel
30:FC:68,TP-LINK TECHNOLOGIES CO.
4C:E5:AE,Tianjin Beebox Intelligent Technology Co.
00:36:BE,Northwest Towers
C4:00:AD,Advantech Technology (CHINA) Co.
F0:2A:2B:6,Shenzhen ORVIBO Technology Co.
00:10:86,ATTO Technology
70:B3:D5:E0:9,L-3 communications ComCept Division
00:1F:3B,Intel Corporate
3C:84:27,Espressif Inc.
00:1B:C5:0B:D,Bridge Diagnostics
78:E9:96:5,Chuangming Futre Technology Co.
D4:7C:44:D,Huaqin Telecom Technology Co.
34:38:B7,HUMAX Co.
04:D1:6E:9,FUZHOU ZHUOYI ELECTRONIC CO.
00:18:48,Vecima Networks Inc.
00:50:C2:D9:B,Intuitive Surgical
08:FA:28,HUAWEI TECHNOLOGIES CO.
9C:6F:52,zte corporation
3C:B6:B7,vivo Mobile Communication Co.
08:F1:EA,Hewlett Packard Enterprise
00:11:82,IMI Norgren Ltd
A4:59:D3:7,DONG GUAN FU QIANG ELECTRONIC CO.
68:EF:43,Apple
14:4F:D7:E,Edan Instruments
00:1B:C5:02:6,DIMEP Sistemas
00:50:C2:35:2,LUCEO
00:09:AB,Netcontrol Oy
00:80:C0,PENRIL DATACOMM
00:0E:BF,Remsdaq Limited
6A:E7:32,UNIS-WDC Storage Co.
00:A0:83,ASIMMPHONY TURKEY
1C:D1:E0,Cisco Systems
24:BC:F8,HUAWEI TECHNOLOGIES CO.
B0:FC:36,CyberTAN Technology Inc.
70:B3:D5:DA:D, GD Mission Systems
4C:C2:06,Somfy
00:24:CF,Inscape Data Corporation
B4:89:31,Silicon Laboratories
F0:41:C8:8,POSTIUM KOREA CO.
40:D8:55:0D:C,NVS Technologies Inc
00:05:3C,XIRCOM
8C:1F:64:2B:1,U -MEI-DAH INTL ENTERPRISE CO.
70:B3:D5:39:4,Romteck Australia
00:50:C2:34:4,ads-tec GmbH
A4:B1:E9,Technicolor
44:00:49,Amazon Technologies Inc.
00:1C:EA,Scientific-Atlanta
70:B3:D5:B6:2,Sakura Seiki Co.
8C:1F:64:FB:4,Thales Nederland BV
8C:94:61,Cisco Systems
8C:1F:64:03:A,ORION COMPUTERS
08:4E:BF,Sumitomo Electric Industries
5C:33:7B,Google
38:65:B2,Apple
A8:77:E5,SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.
00:0E:8F,Sercomm Corporation.
00:02:2A,Asound Electronic
84:F4:93,OMS spol. s.r.o.
E0:AA:DB,Nanjing PANENG Technology Development Co.
00:50:C2:3E:C,Teneros
40:D8:55:18:5,Standard Change Makers
D0:15:BB:D,Bluewaves Mobility Innovation Inc
40:D8:55:19:C,Parris Service Corporation
00:0D:A6,Universal Switching Corporation
24:09:17,Devlin Electronics Limited
00:60:EF,FLYTECH TECHNOLOGY CO.
00:1E:32,Zensys
00:50:C2:65:F,Invocon
44:7E:76,Trek Technology (S) Pte Ltd
00:50:C2:D8:B,Sicon srl
54:7F:EE,Cisco Systems
AC:97:38,Apple
50:49:B0,Samsung Electronics Co.
B8:5D:0A,Apple
60:D0:2C,Ruckus Wireless
50:5D:AC,HUAWEI TECHNOLOGIES CO.
00:0B:39,Keisoku Giken Co.
00:24:DC,Juniper Networks
DC:1A:C5,vivo Mobile Communication Co.
00:90:62,ICP VORTEX COMPUTERSYSTEME GmbH
04:67:85,scemtec Hard- und Software fuer Mess- und Steuerungstechnik GmbH
2C:5F:F3,Pertronic Industries
30:A2:C2,Huawei Device Co.
14:37:3B,PROCOM Systems
00:04:BB,Bardac Corporation
70:B3:D5:58:4,Sertone
00:33:58,Ruckus Wireless
B8:6C:E0,Hewlett Packard Enterprise
00:12:5C,Green Hills Software
00:50:C2:49:5,VAZA Elektronik AB
1C:A0:EF:C,LLC Gagar.In
00:C0:82,MOORE PRODUCTS CO.
00:00:68,ROSEMOUNT CONTROLS
00:19:67,TELDAT Sp.J.
44:F0:34,Kaonmedia CO.
00:D0:3C,Vieo
00:16:9D,Cisco Systems
00:42:5A,Cisco Systems
D8:59:82,HUAWEI TECHNOLOGIES CO.
B4:B5:2F,Hewlett Packard
00:50:C2:B5:7,Phytec Messtechnik GmbH
00:20:2A,N.V. DZINE
00:C0:9A,PHOTONICS CORPORATION
8C:1F:64:20:4,castcore
00:50:C2:9A:C,Questek Australia Pty Ltd
00:12:64,daum electronic gmbh
A8:16:9D,Hui Zhou Gaoshengda Technology Co.
B4:A2:EB:4,Softel SA de CV
00:0A:00,Mediatek Corp.
00:40:F3,NETCOR
78:52:4A,Ensenso GmbH
C8:F5:D6:9,Shanghai Mo xiang Network Technology CO.
8C:1F:64:73:D,NewAgeMicro
04:2B:BB,PicoCELA
8C:1F:64:2E:5,GS Elektromedizinsiche Ger??te G. Stemple GmbH
AC:BC:32,Apple
00:17:4B,Nokia Danmark AS
18:FD:CB:7,ENERGIE IP
FC:91:5D,Google
00:26:F4,Nesslab
00:18:6C,Neonode AB
00:80:97,CENTRALP AUTOMATISMES
4C:A0:03,VITEC
18:0F:76,D-Link International
00:DD:0C,UNGERMANN-BASS INC.
00:13:F3,Giga-byte Communications Inc.
00:50:C2:E0:A,Sicon srl
00:15:DB,Canesta Inc.
2C:3E:CF,Cisco Systems
B8:E2:8C,MOTOROLA SOLUTIONS MALAYSIA SDN. BHD.
00:40:DC,TRITEC ELECTRONIC GMBH
D8:A0:E8,zte corporation
EC:2B:EB,Amazon Technologies Inc.
64:B3:70,PowerComm Solutions LLC
70:B3:D5:A6:D,Metek Meteorologische Messtechnik GmbH
00:0E:15,Tadlys LTD
A0:3E:6B:2,Videx Electronics S.p.A.
F0:B6:EB,Poslab Technology Co.
8C:1F:64:C9:6,Smart Data (Shenzhen) Intelligent System Co.
38:0B:26,Mindray Co.
00:A0:56,MICROPROSS
00:19:1E,Beyondwiz Co.
00:06:8D,SEPATON
70:B3:D5:D0:4,Plenty Unlimited Inc
00:50:C2:97:7,Saia-Burgess Controls AG
00:14:BC,SYNECTIC TELECOM EXPORTS PVT. LTD.
E4:E4:09,LEIFHEIT AG
00:11:75,Intel Corporation
80:2E:DE,Huawei Device Co.
00:1F:D9,RSD Communications Ltd
00:19:E1,Nortel Networks
40:D8:55:11:2,Halliburton - Sperry Drilling Service
8C:1F:64:66:C,LINEAGE POWER PVT LTD.
A8:15:59,Breathometer
00:E0:52,Brocade Communications Systems LLC
88:5D:90:F,IEEE Registration Authority
00:26:A9,Strong Technologies Pty Ltd
28:37:13,Shenzhen 3Nod Digital Technology Co.
B4:00:9C,CableWorld Ltd.
00:50:C2:DA:B,Aplex Technology Inc.
68:91:D0:7,Omniimpex GmbH
98:08:02,ORBIS BV
00:30:C5,CADENCE DESIGN SYSTEMS
00:11:98,Prism Media Products Limited
88:36:CF,Huawei Device Co.
70:4E:66,SHENZHEN FAST TECHNOLOGIES CO.
48:46:8D,Zepcam B.V.
00:10:15,OOmon Inc.
78:50:05,MOKO TECHNOLOGY Ltd
60:B5:8D,AVM Audiovisuelles Marketing und Computersysteme GmbH
90:3E:AB,ARRIS Group
78:3C:E3,Kai-EE
AC:3D:75,HANGZHOU ZHIWAY TECHNOLOGIES CO.
68:4A:AE,HUAWEI TECHNOLOGIES CO.
00:50:C2:CE:4,TEKTRONIK
8C:1F:64:67:B,Wi-DAS LLC
E0:26:36,Nortel Networks
DC:8C:37,Cisco Systems
BC:34:00:6,Cameron
44:05:E8,twareLAB
00:80:33,EMS Aviation
00:0C:FF,MRO-TEK Realty Limited
00:50:C2:58:6,Genetix Ltd
24:DB:AD,ShopperTrak RCT Corporation
50:F6:1A,Kunshan JADE Technologies co.
20:E5:64,ARRIS Group
00:0E:B4,GUANGZHOU GAOKE COMMUNICATIONS TECHNOLOGY CO.LTD.
00:E0:B0,Cisco Systems
20:85:93:4,Kloudspot Inc
00:50:C2:B9:3,EMC PARTNER AG
9C:1C:37,AltoBeam (China) Inc.
24:86:25:0,Shanghai Xizhi Technology Co.
00:17:4E,Parama-tech Co.
8C:FE:B4,VSOONTECH ELECTRONICS CO.
00:50:C2:D1:3,GUNMA ELECTRONICS CO LTD
08:96:AD,Cisco Systems
C4:EF:BB,LCFC(Hefei) Electronics Technology co.
28:37:37,Apple
44:6F:D8:C,Changzhou Haitu Electronic Technology Co.
2C:26:5F:B,Rexgen Inc.
88:09:07,MKT Systemtechnik GmbH  Co. KG
48:F8:B3,Cisco-Linksys
8C:DE:99,Comlab Inc.
2C:69:1D:1,KATEK SE
8C:68:C8,zte corporation
14:4C:1A,Max Communication GmbH
A8:87:B3,Samsung Electronics Co.
00:D0:25,XROSSTECH
08:00:61,JAROGATE LTD.
8C:1F:64:8F:E,Potter Electric Signal Company
18:E2:9F,vivo Mobile Communication Co.
90:1B:0E,Fujitsu Technology Solutions GmbH
8C:A6:82:9,Barkodes Bilgisayar Sistemleri Bilgi Iletisim ve Y
08:00:88,Brocade Communications Systems LLC
B8:EA:98,Xiaomi Communications Co Ltd
8C:1F:64:26:1,TargaSystem S.r.L.
78:45:B3,Huawei Device Co.
00:55:DA:5,Nanoleaf
00:50:C2:13:6,Tensilica
98:CA:20,Shanghai SIMCOM Ltd.
DC:49:65,DASAN Newtork Solutions
BC:7F:7B,Huawei Device Co.
18:66:96:5,Wuhan Precise Electronics Co.
00:1C:7C,PERQ SYSTEMS CORPORATION
B4:4B:D6:3,Huizhou Sunoda Technology Co. Ltd
70:B3:D5:EF:D,Cambridge Technology
70:B3:D5:18:C,CMC Industrial Electronics Ltd
8C:1F:64:79:D,Murata Manufacturing Co.
6C:0F:0B,China Mobile Group Device Co.
E8:E7:70,Warp9 Tech Design
7C:CB:E2:7,Hangzhou Kaicom Communication Co.
5C:6A:EC:7,Nippon Pulse Motor Co.
10:DF:8B,Shenzhen CareDear Communication Technology Co.
20:55:32,Gotech International Technology Limited
14:18:44,Xenon Smart Teknoloji Ltd.
6A:62:1E,DIFI Consortium
70:B3:D5:27:B,DAVE SRL
50:DE:19,IEEE Registration Authority
00:50:C2:70:5,Hauch  Bach ApS
68:DB:96,OPWILL Technologies CO .
00:50:C2:0A:C,Honeywell GNO
84:11:C2:8,Leybold GmbH
58:09:E5,Kivic Inc.
00:50:C2:E5:5,TTi Ltd
E0:95:FF,Infinix mobility limited
F4:97:C2,Nebulon Inc
A4:A1:C2,Ericsson AB
A4:9F:89,Shanghai Rui Rui Communication Technology Co.Ltd.
14:1B:30,Shenzhen Yipingfang Network Technology Co.
04:B4:FE,AVM Audiovisuelles Marketing und Computersysteme GmbH
A0:6A:44,Vizio
00:04:63,Bosch Security Systems
80:29:94,Technicolor CH USA Inc.
00:D0:9F,NOVTEK TEST SYSTEMS
00:50:C2:9A:D,Chronos Technology Ltd.
70:50:AF,BSkyB Ltd
5C:17:D3,LGE 
EC:AA:A0,PEGATRON CORPORATION
70:DE:E2,Apple
00:50:C2:3E:2,SysNova
70:B3:D5:27:A,TD ECOPHISIKA
30:1F:9A:0,ILSAN ELECTRONICS
00:50:C2:E5:6,RFENGINE CO.
1C:FC:2A,HUAWEI TECHNOLOGIES CO.
E8:5F:B4,Xiaomi Communications Co Ltd
90:A9:F7:1,Shenzhen Chainway Information Technology Co.
24:A3:F0:2,Magna Hong Co.
20:3A:07,Cisco Systems
C4:A5:59:E,SERNET (SUZHOU) TECHNOLOGIES CORPORATION
80:A1:97,u-blox AG
00:15:D2,Xantech Corporation
F0:F3:36,TP-LINK TECHNOLOGIES CO.
00:0E:EF,Private
38:94:96,Samsung Electronics Co.
94:FA:E8,Shenzhen Eycom Technology Co.
28:36:38:B,ShangHai Canall Information Technology Co.
70:B3:D5:0E:A,AEV Broadcast Srl 
14:14:7D,Apple
54:2B:DE,New H3C Technologies Co.
E0:B6:F5:0,BeSTAR Corporation
00:11:C5,TEN Technology
48:C3:5A,LENOVO(BEIJING)CO.
20:78:CD,Apple
00:1F:00,Nokia Danmark AS
70:B3:D5:49:7,ALBIRAL DISPLAY SOLUTIONS SL
94:C6:91,EliteGroup Computer Systems Co.
00:18:00,UNIGRAND LTD
70:73:CB,Apple
00:50:C2:AD:0,Geonautics Australia Pty Ltd
